Source,Target,Weight
Phil Collins,Eminem,0
Phil Collins,Lil Wayne,0
Phil Collins,Coldplay,0
Phil Collins,Linkin Park,0
Phil Collins,Pink,0
Phil Collins,Alicia Keys,0
Phil Collins,Beyoncé,0
Phil Collins,Maroon 5,0
Phil Collins,Justin Timberlake,0
Phil Collins,Kanye West,0
Phil Collins,Rihanna,0
Phil Collins,Chris Brown,0
Phil Collins,Taylor Swift,0
Phil Collins,Flo Rida,0
Phil Collins,Luke Bryan,0
Phil Collins,Katy Perry,0
Phil Collins,Lady Gaga,0
Phil Collins,Adele,0
Phil Collins,Drake,0
Phil Collins,Justin Bieber,0
Phil Collins,Bruno Mars,0
Phil Collins,Nicki Minaj,0
Phil Collins,Ed Sheeran,0
Phil Collins,Imagine Dragons,0
Phil Collins,Ariana Grande,0
Phil Collins,The Weeknd,0
Phil Collins,Post Malone,0
Lionel Richie,Janet Jackson,1
Lionel Richie,Madonna,1
Lionel Richie,Metallica,1
Lionel Richie,Bon Jovi,1
Lionel Richie,R.E.M.,1
Lionel Richie,Whitney Houston,1
Lionel Richie,George Strait,1
Lionel Richie,George Michael,1
Lionel Richie,Gloria Estefan,1
Lionel Richie,Kenny G,1
Lionel Richie,Red Hot Chili Peppers,1
Lionel Richie,Guns N' Roses,1
Lionel Richie,Enya,1
Lionel Richie,B'z,1
Lionel Richie,Garth Brooks,1
Lionel Richie,Mariah Carey,0
Lionel Richie,Nirvana,0
Lionel Richie,Tupac Shakur,0
Lionel Richie,R. Kelly,0
Lionel Richie,Shania Twain,0
Lionel Richie,Tim McGraw,0
Lionel Richie,Usher,0
Lionel Richie,Green Day,0
Lionel Richie,Backstreet Boys,0
Lionel Richie,Shakira,0
Lionel Richie,Jay-Z,0
Lionel Richie,Robbie Williams,0
Lionel Richie,Britney Spears,0
Lionel Richie,Christina Aguilera,0
Lionel Richie,The Black Eyed Peas,0
Lionel Richie,Ayumi Hamasaki,0
Lionel Richie,Eminem,0
Lionel Richie,Lil Wayne,0
Lionel Richie,Coldplay,0
Lionel Richie,Linkin Park,0
Lionel Richie,Pink,0
Lionel Richie,Alicia Keys,0
Lionel Richie,Beyoncé,0
Lionel Richie,Maroon 5,0
Lionel Richie,Justin Timberlake,0
Lionel Richie,Kanye West,0
Lionel Richie,Rihanna,0
Lionel Richie,Chris Brown,0
Lionel Richie,Taylor Swift,0
Lionel Richie,Flo Rida,0
Lionel Richie,Luke Bryan,0
Lionel Richie,Katy Perry,0
Lionel Richie,Lady Gaga,0
Lionel Richie,Adele,0
Lionel Richie,Drake,0
Lionel Richie,Justin Bieber,0
Lionel Richie,Bruno Mars,0
Lionel Richie,Nicki Minaj,0
Lionel Richie,Ed Sheeran,0
Lionel Richie,Imagine Dragons,0
Lionel Richie,Ariana Grande,0
Lionel Richie,The Weeknd,0
Lionel Richie,Post Malone,0
Janet Jackson,Madonna,1
Janet Jackson,Metallica,1
Janet Jackson,Bon Jovi,1
Janet Jackson,R.E.M.,1
Janet Jackson,Whitney Houston,1
Janet Jackson,George Strait,1
Janet Jackson,George Michael,1
Janet Jackson,Gloria Estefan,1
Janet Jackson,Kenny G,1
Janet Jackson,Red Hot Chili Peppers,1
Janet Jackson,Guns N' Roses,1
Janet Jackson,Enya,1
Janet Jackson,B'z,1
Janet Jackson,Garth Brooks,1
Janet Jackson,Mariah Carey,0
Janet Jackson,Nirvana,0
Janet Jackson,Tupac Shakur,0
Janet Jackson,R. Kelly,0
Janet Jackson,Shania Twain,0
Janet Jackson,Tim McGraw,0
Janet Jackson,Usher,0
Janet Jackson,Green Day,0
Janet Jackson,Backstreet Boys,0
Janet Jackson,Shakira,0
Janet Jackson,Jay-Z,0
Janet Jackson,Robbie Williams,0
Janet Jackson,Britney Spears,0
Janet Jackson,Christina Aguilera,0
Janet Jackson,The Black Eyed Peas,0
Janet Jackson,Ayumi Hamasaki,0
Janet Jackson,Eminem,0
Janet Jackson,Lil Wayne,0
Janet Jackson,Coldplay,0
Janet Jackson,Linkin Park,0
Janet Jackson,Pink,0
Janet Jackson,Alicia Keys,0
Janet Jackson,Beyoncé,0
Janet Jackson,Maroon 5,0
Janet Jackson,Justin Timberlake,0
Janet Jackson,Kanye West,0
Janet Jackson,Rihanna,0
Janet Jackson,Chris Brown,0
Janet Jackson,Taylor Swift,0
Janet Jackson,Flo Rida,0
Janet Jackson,Luke Bryan,0
Janet Jackson,Katy Perry,0
Janet Jackson,Lady Gaga,0
Janet Jackson,Adele,0
Janet Jackson,Drake,0
Janet Jackson,Justin Bieber,0
Janet Jackson,Bruno Mars,0
Janet Jackson,Nicki Minaj,0
Janet Jackson,Ed Sheeran,0
Janet Jackson,Imagine Dragons,0
Janet Jackson,Ariana Grande,0
Janet Jackson,The Weeknd,0
Janet Jackson,Post Malone,0
Madonna,Metallica,1
Madonna,Bon Jovi,1
Madonna,R.E.M.,1
Madonna,Whitney Houston,1
Madonna,George Strait,1
Madonna,George Michael,1
Madonna,Gloria Estefan,1
Madonna,Kenny G,1
Madonna,Red Hot Chili Peppers,1
Madonna,Guns N' Roses,1
Madonna,Enya,1
Madonna,B'z,1
Madonna,Garth Brooks,1
Madonna,Mariah Carey,0
Madonna,Nirvana,0
Madonna,Tupac Shakur,0
Madonna,R. Kelly,0
Madonna,Shania Twain,0
Madonna,Tim McGraw,0
Madonna,Usher,0
Madonna,Green Day,0
Madonna,Backstreet Boys,0
Madonna,Shakira,0
Madonna,Jay-Z,0
Madonna,Robbie Williams,0
Madonna,Britney Spears,0
Madonna,Christina Aguilera,0
Madonna,The Black Eyed Peas,0
Madonna,Ayumi Hamasaki,0
Madonna,Eminem,0
Madonna,Lil Wayne,0
Madonna,Coldplay,0
Madonna,Linkin Park,0
Madonna,Pink,0
Madonna,Alicia Keys,0
Madonna,Beyoncé,0
Madonna,Maroon 5,0
Madonna,Justin Timberlake,0
Madonna,Kanye West,0
Madonna,Rihanna,0
Madonna,Chris Brown,0
Madonna,Taylor Swift,0
Madonna,Flo Rida,0
Madonna,Luke Bryan,0
Madonna,Katy Perry,0
Madonna,Lady Gaga,0
Madonna,Adele,0
Madonna,Drake,0
Madonna,Justin Bieber,0
Madonna,Bruno Mars,0
Madonna,Nicki Minaj,0
Madonna,Ed Sheeran,0
Madonna,Imagine Dragons,0
Madonna,Ariana Grande,0
Madonna,The Weeknd,0
Madonna,Post Malone,0
Metallica,Bon Jovi,1
Metallica,R.E.M.,1
Metallica,Whitney Houston,1
Metallica,George Strait,1
Metallica,George Michael,1
Metallica,Gloria Estefan,1
Metallica,Kenny G,1
Metallica,Red Hot Chili Peppers,1
Metallica,Guns N' Roses,1
Metallica,Enya,1
Metallica,B'z,1
Metallica,Garth Brooks,1
Metallica,Mariah Carey,0
Metallica,Nirvana,0
Metallica,Tupac Shakur,0
Metallica,R. Kelly,0
Metallica,Shania Twain,0
Metallica,Tim McGraw,0
Metallica,Usher,0
Metallica,Green Day,0
Metallica,Backstreet Boys,0
Metallica,Shakira,0
Metallica,Jay-Z,0
Metallica,Robbie Williams,0
Metallica,Britney Spears,0
Metallica,Christina Aguilera,0
Metallica,The Black Eyed Peas,0
Metallica,Ayumi Hamasaki,0
Metallica,Eminem,0
Metallica,Lil Wayne,0
Metallica,Coldplay,0
Metallica,Linkin Park,0
Metallica,Pink,0
Metallica,Alicia Keys,0
Metallica,Beyoncé,0
Metallica,Maroon 5,0
Metallica,Justin Timberlake,0
Metallica,Kanye West,0
Metallica,Rihanna,0
Metallica,Chris Brown,0
Metallica,Taylor Swift,0
Metallica,Flo Rida,0
Metallica,Luke Bryan,0
Metallica,Katy Perry,0
Metallica,Lady Gaga,0
Metallica,Adele,0
Metallica,Drake,0
Metallica,Justin Bieber,0
Metallica,Bruno Mars,0
Metallica,Nicki Minaj,0
Metallica,Ed Sheeran,0
Metallica,Imagine Dragons,0
Metallica,Ariana Grande,0
Metallica,The Weeknd,0
Metallica,Post Malone,0
Bon Jovi,R.E.M.,1
Bon Jovi,Whitney Houston,1
Bon Jovi,George Strait,1
Bon Jovi,George Michael,1
Bon Jovi,Gloria Estefan,1
Bon Jovi,Kenny G,1
Bon Jovi,Red Hot Chili Peppers,1
Bon Jovi,Guns N' Roses,1
Bon Jovi,Enya,1
Bon Jovi,B'z,1
Bon Jovi,Garth Brooks,1
Bon Jovi,Mariah Carey,0
Bon Jovi,Nirvana,0
Bon Jovi,Tupac Shakur,0
Bon Jovi,R. Kelly,0
Bon Jovi,Shania Twain,0
Bon Jovi,Tim McGraw,0
Bon Jovi,Usher,0
Bon Jovi,Green Day,0
Bon Jovi,Backstreet Boys,0
Bon Jovi,Shakira,0
Bon Jovi,Jay-Z,0
Bon Jovi,Robbie Williams,0
Bon Jovi,Britney Spears,0
Bon Jovi,Christina Aguilera,0
Bon Jovi,The Black Eyed Peas,0
Bon Jovi,Ayumi Hamasaki,0
Bon Jovi,Eminem,0
Bon Jovi,Lil Wayne,0
Bon Jovi,Coldplay,0
Bon Jovi,Linkin Park,0
Bon Jovi,Pink,0
Bon Jovi,Alicia Keys,0
Bon Jovi,Beyoncé,0
Bon Jovi,Maroon 5,0
Bon Jovi,Justin Timberlake,0
Bon Jovi,Kanye West,0
Bon Jovi,Rihanna,0
Bon Jovi,Chris Brown,0
Bon Jovi,Taylor Swift,0
Bon Jovi,Flo Rida,0
Bon Jovi,Luke Bryan,0
Bon Jovi,Katy Perry,0
Bon Jovi,Lady Gaga,0
Bon Jovi,Adele,0
Bon Jovi,Drake,0
Bon Jovi,Justin Bieber,0
Bon Jovi,Bruno Mars,0
Bon Jovi,Nicki Minaj,0
Bon Jovi,Ed Sheeran,0
Bon Jovi,Imagine Dragons,0
Bon Jovi,Ariana Grande,0
Bon Jovi,The Weeknd,0
Bon Jovi,Post Malone,0
R.E.M.,Whitney Houston,1
R.E.M.,George Strait,1
R.E.M.,George Michael,1
R.E.M.,Gloria Estefan,1
R.E.M.,Kenny G,1
R.E.M.,Red Hot Chili Peppers,1
R.E.M.,Guns N' Roses,1
R.E.M.,Enya,1
R.E.M.,B'z,1
R.E.M.,Garth Brooks,1
R.E.M.,Mariah Carey,0
R.E.M.,Nirvana,0
R.E.M.,Tupac Shakur,0
R.E.M.,R. Kelly,0
R.E.M.,Shania Twain,0
R.E.M.,Tim McGraw,0
R.E.M.,Usher,0
R.E.M.,Green Day,0
R.E.M.,Backstreet Boys,0
R.E.M.,Shakira,0
R.E.M.,Jay-Z,0
R.E.M.,Robbie Williams,0
R.E.M.,Britney Spears,0
R.E.M.,Christina Aguilera,0
R.E.M.,The Black Eyed Peas,0
R.E.M.,Ayumi Hamasaki,0
R.E.M.,Eminem,0
R.E.M.,Lil Wayne,0
R.E.M.,Coldplay,0
R.E.M.,Linkin Park,0
R.E.M.,Pink,0
R.E.M.,Alicia Keys,0
R.E.M.,Beyoncé,0
R.E.M.,Maroon 5,0
R.E.M.,Justin Timberlake,0
R.E.M.,Kanye West,0
R.E.M.,Rihanna,0
R.E.M.,Chris Brown,0
R.E.M.,Taylor Swift,0
R.E.M.,Flo Rida,0
R.E.M.,Luke Bryan,0
R.E.M.,Katy Perry,0
R.E.M.,Lady Gaga,0
R.E.M.,Adele,0
R.E.M.,Drake,0
R.E.M.,Justin Bieber,0
R.E.M.,Bruno Mars,0
R.E.M.,Nicki Minaj,0
R.E.M.,Ed Sheeran,0
R.E.M.,Imagine Dragons,0
R.E.M.,Ariana Grande,0
R.E.M.,The Weeknd,0
R.E.M.,Post Malone,0
Whitney Houston,George Strait,1
Whitney Houston,George Michael,1
Whitney Houston,Gloria Estefan,1
Whitney Houston,Kenny G,1
Whitney Houston,Red Hot Chili Peppers,1
Whitney Houston,Guns N' Roses,1
Whitney Houston,Enya,1
Whitney Houston,B'z,1
Whitney Houston,Garth Brooks,1
Whitney Houston,Mariah Carey,0
Whitney Houston,Nirvana,0
Whitney Houston,Tupac Shakur,0
Whitney Houston,R. Kelly,0
Whitney Houston,Shania Twain,0
Whitney Houston,Tim McGraw,0
Whitney Houston,Usher,0
Whitney Houston,Green Day,0
Whitney Houston,Backstreet Boys,0
Whitney Houston,Shakira,0
Whitney Houston,Jay-Z,0
Whitney Houston,Robbie Williams,0
Whitney Houston,Britney Spears,0
Whitney Houston,Christina Aguilera,0
Whitney Houston,The Black Eyed Peas,0
Whitney Houston,Ayumi Hamasaki,0
Whitney Houston,Eminem,0
Whitney Houston,Lil Wayne,0
Whitney Houston,Coldplay,0
Whitney Houston,Linkin Park,0
Whitney Houston,Pink,0
Whitney Houston,Alicia Keys,0
Whitney Houston,Beyoncé,0
Whitney Houston,Maroon 5,0
Whitney Houston,Justin Timberlake,0
Whitney Houston,Kanye West,0
Whitney Houston,Rihanna,0
Whitney Houston,Chris Brown,0
Whitney Houston,Taylor Swift,0
Whitney Houston,Flo Rida,0
Whitney Houston,Luke Bryan,0
Whitney Houston,Katy Perry,0
Whitney Houston,Lady Gaga,0
Whitney Houston,Adele,0
Whitney Houston,Drake,0
Whitney Houston,Justin Bieber,0
Whitney Houston,Bruno Mars,0
Whitney Houston,Nicki Minaj,0
Whitney Houston,Ed Sheeran,0
Whitney Houston,Imagine Dragons,0
Whitney Houston,Ariana Grande,0
Whitney Houston,The Weeknd,0
Whitney Houston,Post Malone,0
George Strait,George Michael,1
George Strait,Gloria Estefan,1
George Strait,Kenny G,1
George Strait,Red Hot Chili Peppers,1
George Strait,Guns N' Roses,1
George Strait,Enya,1
George Strait,B'z,1
George Strait,Garth Brooks,1
George Strait,Mariah Carey,0
George Strait,Nirvana,0
George Strait,Tupac Shakur,0
George Strait,R. Kelly,0
George Strait,Shania Twain,0
George Strait,Tim McGraw,0
George Strait,Usher,0
George Strait,Green Day,0
George Strait,Backstreet Boys,0
George Strait,Shakira,0
George Strait,Jay-Z,0
George Strait,Robbie Williams,0
George Strait,Britney Spears,0
George Strait,Christina Aguilera,0
George Strait,The Black Eyed Peas,0
George Strait,Ayumi Hamasaki,0
George Strait,Eminem,0
George Strait,Lil Wayne,0
George Strait,Coldplay,0
George Strait,Linkin Park,0
George Strait,Pink,0
George Strait,Alicia Keys,0
George Strait,Beyoncé,0
George Strait,Maroon 5,0
George Strait,Justin Timberlake,0
George Strait,Kanye West,0
George Strait,Rihanna,0
George Strait,Chris Brown,0
George Strait,Taylor Swift,0
George Strait,Flo Rida,0
George Strait,Luke Bryan,0
George Strait,Katy Perry,0
George Strait,Lady Gaga,0
George Strait,Adele,0
George Strait,Drake,0
George Strait,Justin Bieber,0
George Strait,Bruno Mars,0
George Strait,Nicki Minaj,0
George Strait,Ed Sheeran,0
George Strait,Imagine Dragons,0
George Strait,Ariana Grande,0
George Strait,The Weeknd,0
George Strait,Post Malone,0
George Michael,Gloria Estefan,1
George Michael,Kenny G,1
George Michael,Red Hot Chili Peppers,1
George Michael,Guns N' Roses,1
George Michael,Enya,1
George Michael,B'z,1
George Michael,Garth Brooks,1
George Michael,Mariah Carey,0
George Michael,Nirvana,0
George Michael,Tupac Shakur,0
George Michael,R. Kelly,0
George Michael,Shania Twain,0
George Michael,Tim McGraw,0
George Michael,Usher,0
George Michael,Green Day,0
George Michael,Backstreet Boys,0
George Michael,Shakira,0
George Michael,Jay-Z,0
George Michael,Robbie Williams,0
George Michael,Britney Spears,0
George Michael,Christina Aguilera,0
George Michael,The Black Eyed Peas,0
George Michael,Ayumi Hamasaki,0
George Michael,Eminem,0
George Michael,Lil Wayne,0
George Michael,Coldplay,0
George Michael,Linkin Park,0
George Michael,Pink,0
George Michael,Alicia Keys,0
George Michael,Beyoncé,0
George Michael,Maroon 5,0
George Michael,Justin Timberlake,0
George Michael,Kanye West,0
George Michael,Rihanna,0
George Michael,Chris Brown,0
George Michael,Taylor Swift,0
George Michael,Flo Rida,0
George Michael,Luke Bryan,0
George Michael,Katy Perry,0
George Michael,Lady Gaga,0
George Michael,Adele,0
George Michael,Drake,0
George Michael,Justin Bieber,0
George Michael,Bruno Mars,0
George Michael,Nicki Minaj,0
George Michael,Ed Sheeran,0
George Michael,Imagine Dragons,0
George Michael,Ariana Grande,0
George Michael,The Weeknd,0
George Michael,Post Malone,0
Gloria Estefan,Kenny G,1
Gloria Estefan,Red Hot Chili Peppers,1
Gloria Estefan,Guns N' Roses,1
Gloria Estefan,Enya,1
Gloria Estefan,B'z,1
Gloria Estefan,Garth Brooks,1
Gloria Estefan,Mariah Carey,0
Gloria Estefan,Nirvana,0
Gloria Estefan,Tupac Shakur,0
Gloria Estefan,R. Kelly,0
Gloria Estefan,Shania Twain,0
Gloria Estefan,Tim McGraw,0
Gloria Estefan,Usher,0
Gloria Estefan,Green Day,0
Gloria Estefan,Backstreet Boys,0
Gloria Estefan,Shakira,0
Gloria Estefan,Jay-Z,0
Gloria Estefan,Robbie Williams,0
Gloria Estefan,Britney Spears,0
Gloria Estefan,Christina Aguilera,0
Gloria Estefan,The Black Eyed Peas,0
Gloria Estefan,Ayumi Hamasaki,0
Gloria Estefan,Eminem,0
Gloria Estefan,Lil Wayne,0
Gloria Estefan,Coldplay,0
Gloria Estefan,Linkin Park,0
Gloria Estefan,Pink,0
Gloria Estefan,Alicia Keys,0
Gloria Estefan,Beyoncé,0
Gloria Estefan,Maroon 5,0
Gloria Estefan,Justin Timberlake,0
Gloria Estefan,Kanye West,0
Gloria Estefan,Rihanna,0
Gloria Estefan,Chris Brown,0
Gloria Estefan,Taylor Swift,0
Gloria Estefan,Flo Rida,0
Gloria Estefan,Luke Bryan,0
Gloria Estefan,Katy Perry,0
Gloria Estefan,Lady Gaga,0
Gloria Estefan,Adele,0
Gloria Estefan,Drake,0
Gloria Estefan,Justin Bieber,0
Gloria Estefan,Bruno Mars,0
Gloria Estefan,Nicki Minaj,0
Gloria Estefan,Ed Sheeran,0
Gloria Estefan,Imagine Dragons,0
Gloria Estefan,Ariana Grande,0
Gloria Estefan,The Weeknd,0
Gloria Estefan,Post Malone,0
Kenny G,Red Hot Chili Peppers,1
Kenny G,Guns N' Roses,1
Kenny G,Enya,1
Kenny G,B'z,1
Kenny G,Garth Brooks,1
Kenny G,Mariah Carey,0
Kenny G,Nirvana,0
Kenny G,Tupac Shakur,0
Kenny G,R. Kelly,0
Kenny G,Shania Twain,0
Kenny G,Tim McGraw,0
Kenny G,Usher,0
Kenny G,Green Day,0
Kenny G,Backstreet Boys,0
Kenny G,Shakira,0
Kenny G,Jay-Z,0
Kenny G,Robbie Williams,0
Kenny G,Britney Spears,0
Kenny G,Christina Aguilera,0
Kenny G,The Black Eyed Peas,0
Kenny G,Ayumi Hamasaki,0
Kenny G,Eminem,0
Kenny G,Lil Wayne,0
Kenny G,Coldplay,0
Kenny G,Linkin Park,0
Kenny G,Pink,0
Kenny G,Alicia Keys,0
Kenny G,Beyoncé,0
Kenny G,Maroon 5,0
Kenny G,Justin Timberlake,0
Kenny G,Kanye West,0
Kenny G,Rihanna,0
Kenny G,Chris Brown,0
Kenny G,Taylor Swift,0
Kenny G,Flo Rida,0
Kenny G,Luke Bryan,0
Kenny G,Katy Perry,0
Kenny G,Lady Gaga,0
Kenny G,Adele,0
Kenny G,Drake,0
Kenny G,Justin Bieber,0
Kenny G,Bruno Mars,0
Kenny G,Nicki Minaj,0
Kenny G,Ed Sheeran,0
Kenny G,Imagine Dragons,0
Kenny G,Ariana Grande,0
Kenny G,The Weeknd,0
Kenny G,Post Malone,0
Red Hot Chili Peppers,Guns N' Roses,1
Red Hot Chili Peppers,Enya,1
Red Hot Chili Peppers,B'z,1
Red Hot Chili Peppers,Garth Brooks,1
Red Hot Chili Peppers,Mariah Carey,0
Red Hot Chili Peppers,Nirvana,0
Red Hot Chili Peppers,Tupac Shakur,0
Red Hot Chili Peppers,R. Kelly,0
Red Hot Chili Peppers,Shania Twain,0
Red Hot Chili Peppers,Tim McGraw,0
Red Hot Chili Peppers,Usher,0
Red Hot Chili Peppers,Green Day,0
Red Hot Chili Peppers,Backstreet Boys,0
Red Hot Chili Peppers,Shakira,0
Red Hot Chili Peppers,Jay-Z,0
Red Hot Chili Peppers,Robbie Williams,0
Red Hot Chili Peppers,Britney Spears,0
Red Hot Chili Peppers,Christina Aguilera,0
Red Hot Chili Peppers,The Black Eyed Peas,0
Red Hot Chili Peppers,Ayumi Hamasaki,0
Red Hot Chili Peppers,Eminem,0
Red Hot Chili Peppers,Lil Wayne,0
Red Hot Chili Peppers,Coldplay,0
Red Hot Chili Peppers,Linkin Park,0
Red Hot Chili Peppers,Pink,0
Red Hot Chili Peppers,Alicia Keys,0
Red Hot Chili Peppers,Beyoncé,0
Red Hot Chili Peppers,Maroon 5,0
Red Hot Chili Peppers,Justin Timberlake,0
Red Hot Chili Peppers,Kanye West,0
Red Hot Chili Peppers,Rihanna,0
Red Hot Chili Peppers,Chris Brown,0
Red Hot Chili Peppers,Taylor Swift,0
Red Hot Chili Peppers,Flo Rida,0
Red Hot Chili Peppers,Luke Bryan,0
Red Hot Chili Peppers,Katy Perry,0
Red Hot Chili Peppers,Lady Gaga,0
Red Hot Chili Peppers,Adele,0
Red Hot Chili Peppers,Drake,0
Red Hot Chili Peppers,Justin Bieber,0
Red Hot Chili Peppers,Bruno Mars,0
Red Hot Chili Peppers,Nicki Minaj,0
Red Hot Chili Peppers,Ed Sheeran,0
Red Hot Chili Peppers,Imagine Dragons,0
Red Hot Chili Peppers,Ariana Grande,0
Red Hot Chili Peppers,The Weeknd,0
Red Hot Chili Peppers,Post Malone,0
Guns N' Roses,Enya,1
Guns N' Roses,B'z,1
Guns N' Roses,Garth Brooks,1
Guns N' Roses,Mariah Carey,0
Guns N' Roses,Nirvana,0
Guns N' Roses,Tupac Shakur,0
Guns N' Roses,R. Kelly,0
Guns N' Roses,Shania Twain,0
Guns N' Roses,Tim McGraw,0
Guns N' Roses,Usher,0
Guns N' Roses,Green Day,0
Guns N' Roses,Backstreet Boys,0
Guns N' Roses,Shakira,0
Guns N' Roses,Jay-Z,0
Guns N' Roses,Robbie Williams,0
Guns N' Roses,Britney Spears,0
Guns N' Roses,Christina Aguilera,0
Guns N' Roses,The Black Eyed Peas,0
Guns N' Roses,Ayumi Hamasaki,0
Guns N' Roses,Eminem,0
Guns N' Roses,Lil Wayne,0
Guns N' Roses,Coldplay,0
Guns N' Roses,Linkin Park,0
Guns N' Roses,Pink,0
Guns N' Roses,Alicia Keys,0
Guns N' Roses,Beyoncé,0
Guns N' Roses,Maroon 5,0
Guns N' Roses,Justin Timberlake,0
Guns N' Roses,Kanye West,0
Guns N' Roses,Rihanna,0
Guns N' Roses,Chris Brown,0
Guns N' Roses,Taylor Swift,0
Guns N' Roses,Flo Rida,0
Guns N' Roses,Luke Bryan,0
Guns N' Roses,Katy Perry,0
Guns N' Roses,Lady Gaga,0
Guns N' Roses,Adele,0
Guns N' Roses,Drake,0
Guns N' Roses,Justin Bieber,0
Guns N' Roses,Bruno Mars,0
Guns N' Roses,Nicki Minaj,0
Guns N' Roses,Ed Sheeran,0
Guns N' Roses,Imagine Dragons,0
Guns N' Roses,Ariana Grande,0
Guns N' Roses,The Weeknd,0
Guns N' Roses,Post Malone,0
Enya,B'z,1
Enya,Garth Brooks,1
Enya,Mariah Carey,0
Enya,Nirvana,0
Enya,Tupac Shakur,0
Enya,R. Kelly,0
Enya,Shania Twain,0
Enya,Tim McGraw,0
Enya,Usher,0
Enya,Green Day,0
Enya,Backstreet Boys,0
Enya,Shakira,0
Enya,Jay-Z,0
Enya,Robbie Williams,0
Enya,Britney Spears,0
Enya,Christina Aguilera,0
Enya,The Black Eyed Peas,0
Enya,Ayumi Hamasaki,0
Enya,Eminem,0
Enya,Lil Wayne,0
Enya,Coldplay,0
Enya,Linkin Park,0
Enya,Pink,0
Enya,Alicia Keys,0
Enya,Beyoncé,0
Enya,Maroon 5,0
Enya,Justin Timberlake,0
Enya,Kanye West,0
Enya,Rihanna,0
Enya,Chris Brown,0
Enya,Taylor Swift,0
Enya,Flo Rida,0
Enya,Luke Bryan,0
Enya,Katy Perry,0
Enya,Lady Gaga,0
Enya,Adele,0
Enya,Drake,0
Enya,Justin Bieber,0
Enya,Bruno Mars,0
Enya,Nicki Minaj,0
Enya,Ed Sheeran,0
Enya,Imagine Dragons,0
Enya,Ariana Grande,0
Enya,The Weeknd,0
Enya,Post Malone,0
B'z,Garth Brooks,1
B'z,Mariah Carey,0
B'z,Nirvana,0
B'z,Tupac Shakur,0
B'z,R. Kelly,0
B'z,Shania Twain,0
B'z,Tim McGraw,0
B'z,Usher,0
B'z,Green Day,0
B'z,Backstreet Boys,0
B'z,Shakira,0
B'z,Jay-Z,0
B'z,Robbie Williams,0
B'z,Britney Spears,0
B'z,Christina Aguilera,0
B'z,The Black Eyed Peas,0
B'z,Ayumi Hamasaki,0
B'z,Eminem,0
B'z,Lil Wayne,0
B'z,Coldplay,0
B'z,Linkin Park,0
B'z,Pink,0
B'z,Alicia Keys,0
B'z,Beyoncé,0
B'z,Maroon 5,0
B'z,Justin Timberlake,0
B'z,Kanye West,0
B'z,Rihanna,0
B'z,Chris Brown,0
B'z,Taylor Swift,0
B'z,Flo Rida,0
B'z,Luke Bryan,0
B'z,Katy Perry,0
B'z,Lady Gaga,0
B'z,Adele,0
B'z,Drake,0
B'z,Justin Bieber,0
B'z,Bruno Mars,0
B'z,Nicki Minaj,0
B'z,Ed Sheeran,0
B'z,Imagine Dragons,0
B'z,Ariana Grande,0
B'z,The Weeknd,0
B'z,Post Malone,0
Garth Brooks,Mariah Carey,0
Garth Brooks,Nirvana,0
Garth Brooks,Tupac Shakur,0
Garth Brooks,R. Kelly,0
Garth Brooks,Shania Twain,0
Garth Brooks,Tim McGraw,0
Garth Brooks,Usher,0
Garth Brooks,Green Day,0
Garth Brooks,Backstreet Boys,0
Garth Brooks,Shakira,0
Garth Brooks,Jay-Z,0
Garth Brooks,Robbie Williams,0
Garth Brooks,Britney Spears,0
Garth Brooks,Christina Aguilera,0
Garth Brooks,The Black Eyed Peas,0
Garth Brooks,Ayumi Hamasaki,0
Garth Brooks,Eminem,0
Garth Brooks,Lil Wayne,0
Garth Brooks,Coldplay,0
Garth Brooks,Linkin Park,0
Garth Brooks,Pink,0
Garth Brooks,Alicia Keys,0
Garth Brooks,Beyoncé,0
Garth Brooks,Maroon 5,0
Garth Brooks,Justin Timberlake,0
Garth Brooks,Kanye West,0
Garth Brooks,Rihanna,0
Garth Brooks,Chris Brown,0
Garth Brooks,Taylor Swift,0
Garth Brooks,Flo Rida,0
Garth Brooks,Luke Bryan,0
Garth Brooks,Katy Perry,0
Garth Brooks,Lady Gaga,0
Garth Brooks,Adele,0
Garth Brooks,Drake,0
Garth Brooks,Justin Bieber,0
Garth Brooks,Bruno Mars,0
Garth Brooks,Nicki Minaj,0
Garth Brooks,Ed Sheeran,0
Garth Brooks,Imagine Dragons,0
Garth Brooks,Ariana Grande,0
Garth Brooks,The Weeknd,0
Garth Brooks,Post Malone,0
Mariah Carey,Nirvana,1
Mariah Carey,Tupac Shakur,1
Mariah Carey,R. Kelly,1
Mariah Carey,Shania Twain,1
Mariah Carey,Tim McGraw,1
Mariah Carey,Usher,1
Mariah Carey,Green Day,1
Mariah Carey,Backstreet Boys,1
Mariah Carey,Shakira,1
Mariah Carey,Jay-Z,1
Mariah Carey,Robbie Williams,1
Mariah Carey,Britney Spears,1
Mariah Carey,Christina Aguilera,1
Mariah Carey,The Black Eyed Peas,1
Mariah Carey,Ayumi Hamasaki,1
Mariah Carey,Eminem,1
Mariah Carey,Lil Wayne,1
Mariah Carey,Coldplay,1
Mariah Carey,Linkin Park,0
Mariah Carey,Pink,0
Mariah Carey,Alicia Keys,0
Mariah Carey,Beyoncé,0
Mariah Carey,Maroon 5,0
Mariah Carey,Justin Timberlake,0
Mariah Carey,Kanye West,0
Mariah Carey,Rihanna,0
